client_id,Source_IP_Encoded,Bytes_Sent,Protocol_Type,Session_Length_sec,Intrusion
Network_2,995146,33684,TCP,570,1
Network_2,160874,76709,ICMP,379,0
Network_2,425356,30343,ICMP,177,0
Network_2,428569,40598,TCP,482,0
Network_2,339621,24101,TCP,442,0
Network_2,158576,74573,TCP,25,1
Network_2,402952,77801,ICMP,339,0
Network_2,641007,97219,TCP,243,0
Network_2,989950,74634,TCP,97,0
Network_2,988567,76715,ICMP,551,0
Network_2,916839,87949,TCP,179,0
Network_2,606193,37569,UDP,353,0
Network_2,101723,87984,TCP,102,0
Network_2,885291,63320,TCP,143,0
Network_2,938633,92048,ICMP,121,0
Network_2,722690,82635,ICMP,438,0
Network_2,536236,56108,ICMP,83,0
Network_2,294900,83667,TCP,413,0
Network_2,183760,94834,TCP,215,0
Network_2,953041,23295,ICMP,244,0
Network_2,976257,36305,ICMP,111,0
Network_2,950243,19519,ICMP,156,1
Network_2,591047,86819,UDP,442,0
Network_2,184712,21520,UDP,436,0
Network_2,879783,65883,UDP,343,0
Network_2,643129,39340,ICMP,39,0
Network_2,638445,45330,TCP,178,0
Network_2,884261,41135,ICMP,201,0
Network_2,469323,6850,ICMP,236,0
Network_2,230736,80176,UDP,162,0
Network_2,830635,35313,ICMP,472,0
Network_2,613939,87906,TCP,270,0
Network_2,733647,75052,TCP,572,0
Network_2,827797,67273,UDP,64,0
Network_2,794901,7475,TCP,328,0
Network_2,134177,22991,UDP,312,0
Network_2,839332,49760,ICMP,292,0
Network_2,417110,26184,UDP,564,0
Network_2,887075,21163,ICMP,470,1
Network_2,157020,59530,UDP,113,0
Network_2,722714,78860,UDP,586,0
Network_2,273640,86115,ICMP,517,0
Network_2,134047,13441,ICMP,100,0
Network_2,148493,44914,TCP,233,1
Network_2,280251,55839,TCP,597,0
Network_2,775719,34664,TCP,44,0
Network_2,620572,14639,ICMP,505,0
Network_2,369325,82387,TCP,408,0
Network_2,957845,70055,ICMP,268,0
Network_2,817881,53704,TCP,94,0
Network_2,713781,50560,UDP,193,0
Network_2,407647,34087,ICMP,493,0
Network_2,606107,60487,ICMP,364,1
Network_2,559418,35413,TCP,598,0
Network_2,241392,45425,UDP,359,0
Network_2,375550,92124,ICMP,570,1
Network_2,994109,31694,ICMP,412,0
Network_2,416559,54674,UDP,511,0
Network_2,322363,82949,ICMP,270,0
Network_2,534531,77558,UDP,137,0
Network_2,129607,37440,UDP,455,1
Network_2,249170,14639,ICMP,528,0
Network_2,684383,86856,ICMP,413,1
Network_2,638811,67779,TCP,6,1
Network_2,341297,17163,ICMP,228,0
Network_2,295901,85450,ICMP,117,0
Network_2,773140,12073,ICMP,171,1
Network_2,122407,91630,ICMP,240,0
Network_2,705910,17691,TCP,152,0
Network_2,936319,87790,UDP,260,0
Network_2,609053,54451,TCP,359,0
Network_2,671022,37085,UDP,25,0
Network_2,591436,29803,UDP,353,0
Network_2,393588,29500,TCP,367,0
Network_2,547575,85423,ICMP,409,0
Network_2,317137,41642,UDP,186,0
Network_2,291478,16969,UDP,120,0
Network_2,207674,50563,UDP,361,0
Network_2,446646,60486,ICMP,88,0
Network_2,609641,59579,ICMP,403,1
Network_2,347724,38236,TCP,244,0
Network_2,633192,95974,UDP,556,0
Network_2,762640,62841,ICMP,431,0
Network_2,490490,64334,ICMP,185,0
Network_2,372696,50873,ICMP,71,0
Network_2,361586,94209,UDP,533,0
Network_2,550061,72562,ICMP,207,0
Network_2,791631,27106,UDP,111,0
Network_2,254212,35747,UDP,455,0
Network_2,784383,14958,TCP,292,1
Network_2,906704,93430,ICMP,231,0
Network_2,134664,94228,UDP,580,0
Network_2,514986,24539,UDP,171,0
Network_2,496362,45157,TCP,484,0
Network_2,958249,38555,TCP,102,0
Network_2,552973,79769,UDP,359,0
Network_2,888628,58340,ICMP,7,0
Network_2,658102,77257,UDP,530,0
Network_2,555745,10792,ICMP,142,0
Network_2,751296,53274,UDP,368,0
Network_2,977700,76424,ICMP,376,0
Network_2,954974,74793,TCP,498,0
Network_2,140616,97871,ICMP,508,0
Network_2,999838,38016,UDP,403,0
Network_2,531229,42988,UDP,479,0
Network_2,465014,40809,UDP,65,0
Network_2,277193,89846,ICMP,414,0
Network_2,561362,94054,TCP,552,0
Network_2,624445,15755,UDP,361,0
Network_2,645389,43741,ICMP,177,0
Network_2,493267,51123,UDP,594,0
Network_2,279752,15657,ICMP,346,0
Network_2,716779,73349,UDP,379,0
Network_2,420055,69992,UDP,429,0
Network_2,905357,11303,ICMP,138,1
Network_2,972225,22194,ICMP,480,0
Network_2,457738,49176,TCP,249,0
Network_2,655452,93000,UDP,226,0
Network_2,368194,91146,TCP,349,1
Network_2,272579,49327,TCP,227,0
Network_2,465664,1220,TCP,261,0
Network_2,406232,77981,TCP,390,0
Network_2,292564,44076,UDP,103,0
Network_2,605604,51182,UDP,185,0
Network_2,473572,34195,TCP,220,0
Network_2,293707,96668,UDP,395,0
Network_2,590366,84347,UDP,290,1
Network_2,978225,66174,ICMP,403,0
Network_2,199352,5871,ICMP,446,0
Network_2,543984,27943,TCP,324,0
Network_2,680765,67745,TCP,143,0
Network_2,488558,29268,TCP,264,0
Network_2,560121,65495,ICMP,450,0
Network_2,673844,58365,UDP,17,0
Network_2,306536,30753,UDP,511,0
Network_2,134560,28796,TCP,189,0
Network_2,296321,11025,TCP,328,0
Network_2,922128,76711,ICMP,491,0
Network_2,780710,23977,TCP,87,1
Network_2,127790,19909,TCP,78,0
Network_2,421569,65671,UDP,24,0
Network_2,408978,11727,UDP,414,0
Network_2,179568,60020,TCP,212,0
Network_2,684812,67636,TCP,32,0
Network_2,605113,6449,TCP,170,0
Network_2,481172,92915,UDP,151,0
Network_2,161976,97920,TCP,273,0
Network_2,551210,78457,ICMP,293,0
Network_2,129399,70846,UDP,477,0
Network_2,943428,89789,ICMP,10,0
Network_2,718035,11466,UDP,358,0
Network_2,293001,24154,TCP,48,0
Network_2,732934,61518,TCP,111,0
Network_2,104858,73189,TCP,356,0
Network_2,743703,88847,TCP,157,0
Network_2,281646,63490,TCP,363,0
Network_2,288023,24392,ICMP,474,0
Network_2,177781,63400,ICMP,75,0
Network_2,328022,19644,TCP,541,0
Network_2,875696,29304,ICMP,502,0
Network_2,684874,14691,UDP,86,1
Network_2,349345,5151,UDP,219,0
Network_2,270539,83148,ICMP,305,0
Network_2,889584,50348,UDP,407,0
Network_2,844445,45028,UDP,301,0
Network_2,741120,24147,TCP,236,0
Network_2,297679,1687,ICMP,274,0
Network_2,420984,6581,TCP,181,0
Network_2,772564,9691,UDP,126,0
Network_2,381570,3756,TCP,140,0
Network_2,134262,48100,UDP,324,0
Network_2,134694,94985,ICMP,147,0
Network_2,112441,39278,TCP,150,0
Network_2,700365,87597,TCP,565,0
Network_2,451519,70140,UDP,549,1
Network_2,146487,567,UDP,273,1
Network_2,159951,24828,TCP,517,0
Network_2,899687,12833,TCP,457,0
Network_2,348186,40026,ICMP,16,0
Network_2,543769,6358,ICMP,355,0
Network_2,957479,53475,UDP,464,1
Network_2,361778,48134,ICMP,192,0
Network_2,144235,59914,ICMP,501,0
Network_2,374354,85805,ICMP,268,1
Network_2,858787,89359,UDP,485,0
Network_2,109421,37117,TCP,425,0
Network_2,961938,82631,TCP,178,1
Network_2,210765,88528,ICMP,31,0
Network_2,886449,56814,UDP,232,1
Network_2,106206,20045,ICMP,289,0
Network_2,938527,16531,ICMP,478,0
Network_2,794643,14394,ICMP,582,0
Network_2,908039,42629,ICMP,1,0
Network_2,587793,7703,UDP,490,0
Network_2,481895,60013,UDP,76,0
Network_2,906733,69798,UDP,86,0
Network_2,411665,23364,TCP,65,0
Network_2,986789,74665,TCP,146,1
Network_2,348822,63060,UDP,162,0
Network_2,412962,82228,UDP,341,0
Network_2,480331,27537,UDP,347,0
Network_2,159127,15298,UDP,199,0
Network_2,249923,89950,UDP,446,0
Network_2,273739,76644,UDP,30,0
Network_2,144281,14302,ICMP,299,0
Network_2,164786,86902,ICMP,456,0
Network_2,588039,33606,TCP,224,0
Network_2,307723,71375,TCP,25,0
Network_2,910190,92684,ICMP,522,0
Network_2,649029,77647,UDP,369,0
Network_2,107414,4665,UDP,523,0
Network_2,733503,80346,UDP,474,0
Network_2,987886,23212,TCP,71,0
Network_2,521048,72502,ICMP,442,0
Network_2,434222,8079,ICMP,577,0
Network_2,441002,35084,ICMP,516,1
Network_2,335579,70287,UDP,469,0
Network_2,578112,90926,TCP,179,0
Network_2,154015,65360,UDP,411,0
Network_2,870861,11643,TCP,26,0
Network_2,984591,89556,UDP,468,0
Network_2,883398,29198,UDP,528,0
Network_2,114357,46652,TCP,392,0
Network_2,393301,87423,UDP,222,0
Network_2,349490,67334,TCP,108,0
Network_2,497436,83536,TCP,237,0
Network_2,403312,79666,ICMP,427,0
Network_2,639391,52900,UDP,290,0
Network_2,970303,76355,UDP,406,1
Network_2,148920,60600,UDP,247,0
Network_2,147035,84953,UDP,19,0
Network_2,580365,81250,ICMP,599,0
Network_2,886773,94629,ICMP,588,0
Network_2,903862,67056,TCP,240,0
Network_2,520852,68593,ICMP,428,0
Network_2,588417,30203,UDP,216,0
Network_2,964694,6966,TCP,413,1
Network_2,553540,49273,UDP,270,0
Network_2,741905,18526,ICMP,29,0
Network_2,819348,7716,TCP,2,0
Network_2,361842,569,TCP,46,0
Network_2,745857,24904,TCP,492,0
Network_2,641886,2314,ICMP,58,0
Network_2,336173,98441,TCP,496,0
Network_2,878073,82194,UDP,58,0
Network_2,190646,21461,UDP,213,0
Network_2,948331,23287,TCP,331,0
Network_2,582668,37868,ICMP,37,0
Network_2,567000,24796,ICMP,3,0
Network_2,863787,71266,ICMP,506,0
Network_2,240170,43391,UDP,281,1
Network_2,566873,3139,TCP,222,0
Network_2,357397,34863,UDP,446,0
Network_2,596010,38743,ICMP,441,0
Network_2,354463,18526,TCP,318,0
Network_2,858145,86360,ICMP,317,0
Network_2,226427,51606,ICMP,31,0
Network_2,277067,49286,UDP,396,0
Network_2,684633,85104,TCP,153,1
Network_2,269612,67357,ICMP,535,0
Network_2,452524,38559,UDP,291,0
Network_2,834626,30683,ICMP,333,0
Network_2,523209,44674,UDP,2,0
Network_2,179101,53294,ICMP,368,1
Network_2,381842,31281,ICMP,452,0
Network_2,528136,76951,UDP,394,0
Network_2,737672,9289,TCP,575,0
Network_2,331649,77667,UDP,206,0
Network_2,635550,26076,ICMP,527,0
Network_2,689700,74683,UDP,294,0
Network_2,257170,10977,ICMP,307,1
Network_2,918770,47757,UDP,97,0
Network_2,858876,21631,TCP,61,0
Network_2,123187,53717,UDP,295,0
Network_2,834503,71334,UDP,449,0
Network_2,787223,26363,ICMP,551,0
Network_2,986354,60096,ICMP,395,0
Network_2,372053,46525,ICMP,325,0
Network_2,262969,81999,UDP,516,0
Network_2,476853,29875,ICMP,326,1
Network_2,446537,7906,TCP,39,0
Network_2,255285,8721,UDP,161,0
Network_2,622148,27432,UDP,134,0
Network_2,753187,63298,ICMP,80,0
Network_2,129108,87659,UDP,405,0
Network_2,309128,66482,ICMP,28,0
Network_2,592498,33296,ICMP,377,0
Network_2,247488,64996,UDP,501,1
Network_2,797218,5298,TCP,82,0
Network_2,385240,95437,UDP,284,0
Network_2,318006,39547,TCP,172,0
Network_2,385705,35612,ICMP,330,0
Network_2,485038,68299,TCP,253,0
Network_2,523892,34350,UDP,295,0
Network_2,770002,20773,TCP,66,0
Network_2,796958,35831,ICMP,433,0
Network_2,127641,22690,UDP,226,0
Network_2,876209,36047,UDP,390,0
Network_2,800736,27715,TCP,73,0
Network_2,417539,14293,ICMP,162,0
Network_2,279044,88180,TCP,574,0
Network_2,378379,17454,TCP,227,1
Network_2,890327,14456,TCP,483,0
Network_2,263566,58276,UDP,277,0
Network_2,856397,23127,UDP,84,0
Network_2,452902,78378,TCP,21,0
Network_2,801251,72538,ICMP,2,0
Network_2,206159,52151,ICMP,427,0
Network_2,758307,30743,ICMP,488,0
Network_2,219455,31989,TCP,279,0
Network_2,797739,70697,TCP,327,0
Network_2,223662,35031,UDP,201,0
Network_2,327004,17380,ICMP,208,0
Network_2,618599,13942,TCP,277,0
Network_2,977957,75116,ICMP,11,1
Network_2,881018,26816,TCP,584,0
Network_2,478271,97104,UDP,289,1
Network_2,471976,76500,UDP,89,1
Network_2,501737,6551,TCP,304,0
Network_2,623664,5676,ICMP,377,0
Network_2,602445,84290,ICMP,94,0
Network_2,817320,10236,TCP,122,0
Network_2,558347,20297,UDP,463,0
Network_2,192541,20585,ICMP,575,0
Network_2,683587,28422,TCP,23,0
Network_2,963615,81524,ICMP,281,0
Network_2,198531,52804,TCP,174,0
Network_2,805910,89642,ICMP,387,0
Network_2,915446,65208,TCP,484,0
Network_2,635900,76728,ICMP,8,0
Network_2,708804,4028,TCP,270,0
Network_2,941953,28470,ICMP,335,0
Network_2,862092,19710,UDP,382,0
Network_2,543838,69300,TCP,110,0
Network_2,169260,19394,TCP,515,0
Network_2,656375,89387,UDP,484,0
Network_2,443950,86260,TCP,485,0
Network_2,769285,67104,ICMP,542,0
Network_2,377475,5071,ICMP,572,1
Network_2,129942,57273,ICMP,154,0
Network_3,506152,5061,TCP,242,0
Network_3,597193,85948,TCP,535,0
Network_3,922049,34009,UDP,193,0
Network_3,600278,37325,ICMP,15,0
Network_3,876270,83424,ICMP,197,0
Network_3,532299,40268,ICMP,226,0
Network_3,859603,12819,ICMP,590,0
Network_3,736061,45446,UDP,357,0
Network_3,194940,4929,ICMP,362,0
Network_3,436944,82008,UDP,133,0
Network_3,151758,55470,TCP,19,0
Network_3,556503,25269,UDP,436,0
Network_3,606498,55177,UDP,562,1
Network_3,653697,73981,TCP,528,0
Network_3,984208,25353,UDP,288,0
Network_3,313320,67059,TCP,120,0
Network_3,751277,40024,TCP,321,0
Network_3,692413,59668,TCP,80,0
Network_3,409121,52577,ICMP,211,0
Network_3,467714,51966,UDP,122,0
Network_3,355311,80324,TCP,468,0
Network_3,927991,66206,TCP,68,0
Network_3,980815,3430,UDP,112,0
Network_3,875937,24957,ICMP,571,0
Network_3,214405,26823,ICMP,420,0
Network_3,327447,46492,TCP,544,0
Network_3,862628,64072,TCP,536,0
Network_3,761585,22521,UDP,147,0
Network_3,923076,26800,TCP,511,0
Network_3,317125,16373,ICMP,224,0
Network_3,578794,8029,TCP,82,0
Network_3,682512,17732,ICMP,249,0
Network_3,516026,10725,TCP,252,0
Network_3,449484,28481,ICMP,36,1
Network_3,584581,26744,ICMP,165,0
Network_3,254955,11938,UDP,76,0
Network_3,948383,49929,ICMP,331,0
Network_3,559622,30635,UDP,377,0
Network_3,733605,94087,UDP,2,1
Network_3,816445,86643,UDP,132,1
Network_3,639991,6995,ICMP,42,1
Network_3,607698,9925,TCP,22,0
Network_3,806918,16213,TCP,438,0
Network_3,252860,88373,TCP,306,0
Network_3,680907,59109,TCP,412,0
Network_3,871782,9813,UDP,160,0
Network_3,716418,23212,ICMP,302,0
Network_3,377110,85936,ICMP,239,0
Network_3,204774,85782,TCP,66,0
Network_3,509889,19158,ICMP,524,0
Network_3,832380,53364,ICMP,270,0
Network_3,874978,92999,UDP,116,0
Network_3,469674,28022,ICMP,10,0
Network_3,462419,74555,ICMP,525,0
Network_3,379348,12584,ICMP,437,0
Network_3,831945,24808,ICMP,526,0
Network_3,295064,48706,UDP,367,0
Network_3,733705,63539,UDP,409,0
Network_3,844747,95024,UDP,243,0
Network_3,901242,37354,UDP,510,0
Network_3,149928,47280,ICMP,166,0
Network_3,271075,84113,ICMP,62,0
Network_3,579391,48222,UDP,101,1
Network_3,878794,67424,UDP,415,0
Network_3,824543,82384,ICMP,551,0
Network_3,433068,29759,TCP,280,0
Network_3,345964,15446,UDP,320,0
Network_3,369455,88653,UDP,165,0
Network_3,658849,72137,ICMP,111,0
Network_3,122462,33951,ICMP,409,0
Network_3,783065,51443,UDP,335,0
Network_3,570111,85915,ICMP,462,0
Network_3,821647,73631,ICMP,308,0
Network_3,911310,33979,UDP,154,0
Network_3,366845,52198,UDP,158,0
Network_3,605851,38922,TCP,70,0
Network_3,223978,17018,ICMP,138,1
Network_3,333334,51089,TCP,217,0
Network_3,283307,89070,UDP,387,0
Network_3,920122,78918,TCP,466,0
Network_3,721956,7325,UDP,248,0
Network_3,457074,27905,ICMP,461,0
Network_3,836525,79253,TCP,137,0
Network_3,486716,88624,UDP,328,0
Network_3,539830,28206,UDP,84,0
Network_3,466063,52721,TCP,481,0
Network_3,923488,63663,UDP,500,0
Network_3,834727,54322,TCP,157,0
Network_3,233719,42446,ICMP,538,0
Network_3,287669,39217,UDP,118,0
Network_3,660926,88589,ICMP,239,0
Network_3,659896,18539,UDP,502,0
Network_3,937503,23803,ICMP,217,0
Network_3,810125,39149,TCP,469,0
Network_3,646329,74557,UDP,417,0
Network_3,793888,27729,TCP,274,0
Network_3,694619,86628,UDP,533,0
Network_3,247473,47765,TCP,460,0
Network_3,178696,16874,UDP,516,0
Network_3,668374,47517,TCP,156,0
Network_3,925482,47253,UDP,125,0
Network_3,348026,13068,UDP,40,0
Network_3,670972,24938,UDP,11,0
Network_3,334741,72663,ICMP,330,0
Network_3,787988,77137,ICMP,556,0
Network_3,123119,87095,TCP,4,0
Network_3,458004,594,TCP,16,0
Network_3,480913,62265,UDP,271,0
Network_3,733502,45649,TCP,336,0
Network_3,313155,93553,UDP,412,0
Network_3,829406,18162,ICMP,489,1
Network_3,724035,96659,UDP,187,0
Network_3,630573,50079,TCP,477,0
Network_3,759118,79778,TCP,345,1
Network_3,726399,9945,TCP,285,0
Network_3,990383,12710,TCP,533,0
Network_3,408229,71969,TCP,535,0
Network_3,958044,84691,ICMP,486,0
Network_3,764024,82933,UDP,165,1
Network_3,512101,11378,ICMP,481,0
Network_3,104171,78283,ICMP,350,0
Network_3,782940,15914,ICMP,460,0
Network_3,777679,76091,ICMP,313,0
Network_3,311098,56275,TCP,74,0
Network_3,123792,14202,ICMP,109,0
Network_3,702230,77326,UDP,142,0
Network_3,485785,41642,ICMP,71,0
Network_3,438461,59701,ICMP,154,0
Network_3,846204,9611,ICMP,25,0
Network_3,924619,22911,UDP,63,0
Network_3,766094,45979,TCP,380,0
Network_3,825252,56948,ICMP,422,0
Network_3,698431,19960,UDP,206,0
Network_3,600802,87272,ICMP,475,0
Network_3,248009,37850,ICMP,591,0
Network_3,672152,78024,ICMP,24,1
Network_3,156004,69464,TCP,472,0
Network_3,233684,26042,UDP,313,0
Network_3,402887,26097,ICMP,49,0
Network_3,902195,28865,UDP,260,1
Network_3,160990,58275,ICMP,481,0
Network_3,843531,21155,TCP,527,0
Network_3,121779,79147,UDP,281,0
Network_3,151122,41890,UDP,592,0
Network_3,298726,29228,ICMP,236,0
Network_3,909279,6434,ICMP,458,0
Network_3,672287,5733,TCP,449,0
Network_3,828897,55170,ICMP,203,0
Network_3,672869,11599,TCP,535,0
Network_3,635151,24701,TCP,180,0
Network_3,950619,10227,TCP,593,0
Network_3,725990,11136,UDP,512,0
Network_3,113979,97962,UDP,106,0
Network_3,823277,62598,UDP,1,0
Network_3,497495,33153,TCP,599,0
Network_3,129589,80243,UDP,177,0
Network_3,919424,10732,UDP,293,0
Network_3,881604,80524,UDP,261,0
Network_3,467412,64092,ICMP,283,0
Network_3,129779,88250,TCP,387,0
Network_3,177815,23077,TCP,175,0
Network_3,495453,56953,ICMP,545,0
Network_3,981704,61634,TCP,501,0
Network_3,496798,15529,UDP,11,0
Network_3,115108,64458,ICMP,514,0
Network_3,645104,26194,ICMP,571,0
Network_3,770807,27343,ICMP,225,0
Network_3,319812,19089,TCP,407,0
Network_3,674632,44326,ICMP,399,0
Network_3,352415,81332,UDP,218,1
Network_3,931808,92661,ICMP,523,0
Network_3,453449,85238,TCP,305,0
Network_3,789444,16207,ICMP,38,0
Network_3,149746,16064,ICMP,28,0
Network_3,278245,97474,TCP,217,0
Network_3,224152,46250,TCP,472,0
Network_3,571042,80954,TCP,597,0
Network_3,137551,87158,ICMP,440,0
Network_3,971669,33620,UDP,269,0
Network_3,175569,63956,TCP,403,0
Network_3,712342,97660,UDP,86,0
Network_3,968294,81264,UDP,178,0
Network_3,171556,28857,UDP,226,0
Network_3,566173,81166,UDP,487,0
Network_3,482938,39856,UDP,406,0
Network_3,522776,27214,ICMP,15,0
Network_3,144022,26972,UDP,134,0
Network_3,208046,65339,TCP,258,1
Network_3,319023,12205,UDP,427,0
Network_3,334469,5721,TCP,425,0
Network_3,595467,90353,ICMP,17,0
Network_3,599226,91159,TCP,403,0
Network_3,413571,24120,TCP,237,0
Network_3,568074,85651,ICMP,369,0
Network_3,167027,89447,ICMP,316,0
Network_3,815093,51854,TCP,136,0
Network_3,351935,79327,ICMP,128,0
Network_3,540743,25171,TCP,118,0
Network_3,652052,73383,UDP,319,0
Network_3,200165,66684,UDP,553,0
Network_3,380315,77324,UDP,9,0
Network_3,327629,87146,ICMP,171,0
Network_3,243279,47972,ICMP,375,0
Network_3,248112,91660,ICMP,391,0
Network_3,496240,45075,ICMP,72,0
Network_3,199256,72315,UDP,517,0
Network_3,120563,6526,UDP,74,0
Network_3,930711,84479,ICMP,336,0
Network_3,481530,31891,UDP,104,0
Network_3,784824,76123,TCP,68,0
Network_3,265006,51584,TCP,197,0
Network_3,715064,48125,UDP,12,0
Network_3,404092,39966,TCP,111,0
Network_3,614116,53147,ICMP,247,1
Network_3,106131,20860,UDP,326,0
Network_3,342015,66846,TCP,427,1
Network_3,448753,19111,UDP,478,0
Network_3,232510,30122,TCP,154,0
Network_3,100805,60951,UDP,182,0
Network_3,906495,37336,UDP,536,0
Network_3,417542,44795,ICMP,182,0
Network_3,598538,3798,TCP,511,0
Network_3,167369,45558,UDP,321,0
Network_3,113495,43687,TCP,440,0
Network_3,765596,68046,ICMP,202,0
Network_3,453104,78912,TCP,443,0
Network_3,751228,6154,UDP,213,0
Network_3,945785,89100,UDP,195,0
Network_3,735657,97845,ICMP,142,0
Network_3,389917,91901,ICMP,176,0
Network_3,344283,68876,ICMP,167,0
Network_3,672632,71454,TCP,339,0
Network_3,169313,28873,ICMP,226,0
Network_3,695793,96099,ICMP,320,0
Network_3,367737,90247,TCP,218,0
Network_3,190701,88296,TCP,102,0
Network_3,352370,6846,TCP,43,0
Network_3,135258,56863,TCP,257,0
Network_3,445190,53616,UDP,553,0
Network_3,668527,59261,TCP,334,0
Network_3,632024,37996,UDP,597,0
Network_3,653866,47836,ICMP,267,0
Network_3,291866,3031,ICMP,242,1
Network_3,162345,57683,UDP,178,1
Network_3,602759,92178,ICMP,484,0
Network_3,198477,23504,UDP,599,0
Network_3,331560,21068,UDP,43,1
Network_3,257991,95048,ICMP,318,0
Network_3,980810,13173,ICMP,79,0
Network_3,891719,14787,UDP,533,1
Network_3,646118,86670,TCP,66,0
Network_3,961548,17083,UDP,40,0
Network_3,394111,39571,ICMP,399,0
Network_3,638033,43923,UDP,408,0
Network_3,295753,49135,ICMP,100,0
Network_3,895649,51184,TCP,263,0
Network_3,255894,92600,TCP,69,0
Network_3,276524,9299,ICMP,285,0
Network_3,252858,16421,UDP,501,0
Network_3,535720,15350,UDP,38,0
Network_3,229604,13457,UDP,2,0
Network_3,247538,86870,UDP,141,0
Network_3,832811,23627,UDP,396,0
Network_3,100930,68324,TCP,141,0
Network_3,871068,58829,UDP,214,1
Network_3,711516,39544,TCP,358,0
Network_3,961707,46190,TCP,109,1
Network_3,138239,52684,UDP,47,0
Network_3,579048,15340,UDP,234,0
Network_3,999998,51265,TCP,217,0
Network_3,159497,75928,ICMP,413,0
Network_3,479523,48711,TCP,536,0
Network_3,569102,65547,TCP,474,0
Network_3,178272,40829,TCP,508,0
Network_3,429347,94623,ICMP,331,1
Network_3,531242,39915,ICMP,281,0
Network_3,781904,67155,UDP,112,0
Network_3,529749,90334,UDP,519,0
Network_3,188351,57610,UDP,374,0
Network_3,753208,99833,TCP,143,0
Network_3,208714,82909,ICMP,260,0
Network_3,306341,97838,TCP,52,0
Network_3,556217,6435,TCP,89,0
Network_3,255685,94791,TCP,108,0
Network_3,131428,69872,ICMP,3,0
Network_3,816067,86545,TCP,167,0
Network_3,558348,20044,UDP,282,1
Network_3,116055,87444,TCP,137,1
Network_3,387131,25482,TCP,125,0
Network_3,774413,36846,UDP,48,0
Network_3,238862,82419,UDP,497,0
Network_3,746473,56290,TCP,519,0
Network_3,605050,24621,UDP,276,0
Network_3,826435,44234,TCP,1,0
Network_3,419010,33582,TCP,525,0
Network_3,340004,17476,ICMP,251,0
Network_3,932014,4192,UDP,393,0
Network_3,601432,62643,TCP,328,0
Network_3,368854,5583,ICMP,132,0
Network_3,650745,24787,ICMP,571,0
